ID,Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
2001VJ75,20.1,,,-,46446.26626901664,,0.07113,3.038746145753903,2461000.5,0.604,2.671896,17.2,57.9437,1595.2,1.058,353.5484,4.286,2461797.4644727386,180.14867,0.2256770310932798,
2001VM5,25.4,0.023,0.05,2031-12-01,29976.5296815988,0.13142,0.02967,3.2600381095986632,2461000.5,0.579,2.414675,5.9,231.4138,1370.5,1.017,169.0917,3.812,2452217.170970153,148.44722,0.2626778547975191,False
2001WF49,22.2,0.1,0.22,2031-11-15,51299.64298297908,0.06642,0.04285,7.591095700661262,2461000.5,0.371,0.752066,18.0,239.6288,238.2,0.473,358.441,1.031,2460932.629285702,102.56586,1.5113350125944585,False
2001WH1,20.3,0.23,0.5,2116-12-19,88556.15055304764,0.1329,0.05919,2.906689823582231,2461000.5,0.795,2.477614,15.6,66.9768,1424.5,0.509,108.6617,4.447,2452300.196365509,52.56906,0.2527202527202527,False
2001WH2,20.2,,,-,30650.92408522559,,0.19749,3.643266992745553,2461000.5,0.426,2.042051,15.0,80.702,1065.9,1.173,17.144,2.911,2460797.001941968,68.73287,0.3377427526034336,
2001WH49,25.7,0.019,0.04,2033-09-09,20336.43107646112,0.10631,0.0319,4.55161568339551,2461000.5,0.32,1.466171,4.8,237.967,648.4,0.997,142.6258,1.935,2452198.815119621,203.02692,0.5552128315854411,False
2001WJ15,23.9,0.04,0.1,2039-11-09,112338.1743434442,0.14238,0.00641,4.374664098879187,2461000.5,0.567,1.484593,8.9,239.0896,660.7,0.643,88.1013,2.326,2460767.6982383165,126.85233,0.5448766459815347,False
2001WJ4,27.4,0.009,0.019,2039-11-10,29965.182090120645,0.05406,0.00476,5.093633412384039,2461000.5,0.217,1.255903,7.9,57.1441,514.1,0.984,18.7902,1.528,2460986.7177600977,9.60083,0.7002528690916164,False
2001WK15,21.3,0.15,0.3,2029-12-01,45204.878566566,0.17767,0.07528,5.405784545698387,2461000.5,0.137,1.140797,24.5,66.3329,445.1,0.985,99.9202,1.297,2460797.228705192,164.42488,0.8088070096607504,False
2001WM15,25.5,0.021,0.05,2034-11-27,92655.47936519569,0.03703,0.00563,3.75485723460488,2461000.5,0.594,1.860617,5.3,243.4406,927.0,0.755,251.859,2.966,2452286.3468492376,143.85192,0.3883495145631068,False
2001WN15,19.5,,,-,115168.79949755831,,0.21271,2.66871498329201,2461000.5,0.836,2.289129,57.1,244.1684,1265.0,0.375,51.5181,4.203,2452167.6604715856,353.20217,0.2845849802371542,
2001WO15,22.7,0.08,0.17,2035-10-05,64625.98743243828,0.13431,0.00976,3.898424480221896,2461000.5,0.494,1.804668,7.7,65.8522,885.5,0.913,315.7486,2.696,2461070.3379205763,331.60777,0.406549971767363,False
2001WP15,21.6,0.13,0.28,2039-11-26,44063.60304292704,0.19779,0.15298,4.673983132276129,2461000.5,0.186,1.396892,21.3,64.0569,603.0,1.138,349.3106,1.656,2461275.207826182,196.00497,0.5970149253731343,False
2001WR5,23.1,,,-,28381.16291362945,,0.05601,2.999925939797052,2461000.5,0.63,2.791934,3.1,232.4101,1703.9,1.034,211.5958,4.55,2460794.8281999445,43.45314,0.2112800046951112,
2001WV1,23.0,0.07,0.15,2050-05-03,47900.842988692326,0.18327,0.00209,4.637986751821914,2461000.5,0.452,1.401798,1.5,206.5035,606.2,0.768,288.4976,2.035,2452288.8297066973,131.72027,0.5938634114153745,False
2001XG1,23.2,0.06,0.14,2033-04-18,100383.84367537824,0.0969,0.01922,3.594052058637022,2461000.5,0.6,1.998563,3.0,55.7863,1032.0,0.799,82.2595,3.198,2460566.7304273923,151.31649,0.3488372093023256,False
2001XG105,21.9,0.11,0.25,2036-12-22,72483.15376102175,0.1168,0.07906,4.401756899181889,2461000.5,0.335,1.502817,22.0,83.2913,672.9,1.0,42.9026,2.006,2461049.879208757,333.57666,0.5349977708426215,False
2001XH16,24.6,0.03,0.07,2038-07-24,53563.906505873165,0.04308,0.00528,3.4515446454009044,2461000.5,0.629,2.114012,2.7,79.092,1122.7,0.784,291.2745,3.444,2452206.648136244,300.04799,0.3206555624832992,False
2001XK105,24.0,0.04,0.1,2029-11-26,51357.05372609136,0.18781,0.07673,3.5411074720622127,2461000.5,0.502,2.128865,7.6,79.8575,1134.5,1.06,7.1976,3.198,2461345.576505386,250.53355,0.3173204054649625,False
2001XO88,22.3,,,-,33888.40830848232,,0.05588,3.1767472277691877,2461000.5,0.603,2.503227,7.2,85.2648,1446.6,0.993,317.3706,4.013,2460887.494976789,28.18951,0.2488593944421402,
2001XP,21.3,0.14,0.3,2047-12-11,79921.73307886992,0.16937,0.15898,5.289827311798673,2461000.5,0.465,1.135066,31.5,68.8141,441.7,0.607,126.0101,1.663,2461173.4161079424,219.06846,0.8150328277111162,False
2001XP31,22.1,0.1,0.23,2028-11-18,35316.55974695084,0.02565,0.01138,5.401023605520118,2461000.5,0.385,1.146357,6.1,241.2245,448.3,0.705,81.7353,1.588,2461136.9798192144,250.40456,0.8030336828016953,False
2001XQ,19.3,,,-,70365.00595638275,,0.03332,2.449070974883174,2461000.5,0.721,3.633027,28.6,250.6729,2529.3,1.013,189.8431,6.253,2459841.912838932,164.90346,0.1423318704779978,
2001XQ31,19.5,,,-,42016.04564413752,,0.24385,2.964310537076913,2461000.5,0.576,2.845145,20.1,84.4015,1752.9,1.207,335.8844,4.483,2461026.856208021,354.6165,0.2053739517371213,
2001XU4,24.5,0.03,0.08,2032-05-16,29079.566463202595,0.17477,0.05203,5.956106640635045,2461000.5,0.164,1.019551,12.7,259.3121,376.0,0.853,69.7968,1.186,2461181.636452204,186.48901,0.9574468085106383,False
2001XW10,19.7,0.3,0.7,2044-05-22,117395.2600935048,0.16105,0.07842,3.28708087116071,2461000.5,0.768,2.101991,4.7,340.3565,1113.1,0.487,353.848,3.717,2461108.360146693,325.11659,0.3234210762734705,False
2001XX103,23.6,0.05,0.11,2037-06-02,65058.80902975584,0.11649,0.01525,3.4691454328804534,2461000.5,0.668,2.048078,6.2,79.3341,1070.6,0.679,85.2956,3.417,2452308.5377206737,39.014,0.3362600410984495,False
2001XX4,22.2,0.1,0.22,2059-03-26,47369.56128576624,0.1698,0.01132,5.901088389635413,2461000.5,0.557,1.006442,0.8,127.0836,368.8,0.446,186.8125,1.567,2461044.9813699294,316.5792,0.9761388286334056,False
2001YA1,20.9,0.18,0.4,2036-12-04,57404.55286188108,0.16578,0.16346,3.410175700702477,2461000.5,0.472,2.162344,28.0,255.2357,1161.4,1.143,168.1751,3.182,2461537.4849318312,193.57193,0.3099707249870845,False
2001YB1,21.7,,,-,50369.27879510424,,0.19702,4.097469848545642,2461000.5,0.29,1.664147,26.3,262.535,784.1,1.181,181.4807,2.147,2460890.651275732,50.43263,0.459125111592909,
2001YB5,20.7,0.19,0.4,2120-09-02,153241.95445384068,0.1596,0.00293,2.8947386602115035,2461000.5,0.864,2.341508,5.6,108.1919,1308.7,0.319,115.5076,4.364,2461486.693003671,224.3122,0.2750821425842439,False
2001YC1,24.8,0.029,0.06,2045-06-02,45134.892883281966,0.19448,0.03183,5.221129587872378,2461000.5,0.273,1.194515,20.3,263.7719,476.9,0.868,252.9215,1.521,2452319.998960527,71.11897,0.7548752358985112,False
2001YD1,24.9,0.028,0.06,2032-07-13,46842.632245737725,0.11653,0.01585,4.437679016767717,2461000.5,0.464,1.487967,7.0,85.6997,663.0,0.797,285.4883,2.179,2452207.6061765878,93.20644,0.5429864253393665,False
2001YE1,20.9,0.18,0.4,2039-03-25,71271.13710915216,0.07311,0.05835,3.766839690600203,2461000.5,0.502,1.912133,4.5,65.5775,965.8,0.953,98.0552,2.871,2461025.779586573,350.67711,0.3727479809484365,False
2001YM2,19.7,,,-,65964.94571999052,,0.0767,3.2918059648090594,2461000.5,0.571,2.382016,4.7,92.999,1342.8,1.022,293.1193,3.742,2461590.5406082333,201.8137,0.2680965147453083,
2001YM4,20.0,,,-,70110.42428505133,,0.30838,3.97445429840456,2461000.5,0.389,1.721043,26.2,290.6422,824.7,1.051,96.3536,2.391,2461255.984369744,248.47275,0.4365223717715533,
2001YN2,25.2,0.024,0.05,2072-11-28,67888.8503160534,0.18595,0.00109,3.043409391954837,2461000.5,0.719,2.501955,1.6,81.8949,1445.5,0.702,290.5118,4.302,2452217.293049785,28.24198,0.2490487720511933,True
2001YO2,21.3,0.15,0.3,2029-12-24,96544.14462315936,0.15646,0.15563,4.505619436228003,2461000.5,0.687,1.293999,48.1,266.0967,537.6,0.405,311.5482,2.183,2452336.879535109,41.17595,0.6696428571428571,False
2001YP3,22.3,0.09,0.21,2061-02-19,85763.9088343692,0.11327,0.01709,3.1599265487956476,2461000.5,0.623,2.493084,7.9,101.925,1437.8,0.941,36.2699,4.045,2460951.838443553,12.18399,0.2503825288635415,False
2001YR3,23.0,0.07,0.15,2034-12-27,50420.10623608224,0.12376,0.09151,4.044762731579361,2461000.5,0.377,1.692182,23.4,89.9542,804.0,1.054,23.5806,2.33,2452284.996166826,302.41467,0.44776119402985076,False
2001YT3,20.9,,,-,6155.600103296531,,0.28999,3.3880850612059845,2461000.5,0.463,2.373834,2.8,310.5156,1335.9,1.275,171.1106,3.473,2461631.4688139963,189.9657,0.26948124859645184,
2001YU3,19.9,0.28,0.6,2040-03-24,22291.98540294931,0.16206,0.15588,3.747917348115898,2461000.5,0.463,1.944555,8.5,82.1723,990.4,1.044,83.4791,2.846,2461270.027523297,262.03366,0.36348949919224555,False
2001YV3,20.4,0.22,0.5,2039-12-13,80793.65200658039,0.09416,0.03336,3.5204477037535904,2461000.5,0.719,1.946231,5.2,107.2002,991.7,0.548,244.4247,3.345,2461134.5094236922,311.35393,0.3630130079661188,False
2001YX11,20.3,0.23,0.5,2053-03-10,20999.382790309417,0.10922,0.10803,4.034276440458274,2461000.5,0.39,1.751776,5.5,216.1363,846.9,1.069,302.0247,2.434,2460797.279224164,86.38819,0.4250797024442083,False
2002AA2,20.5,0.21,0.5,2114-01-13,76522.56859078884,0.13716,0.088,3.2225132510236563,2461000.5,0.527,2.257176,35.0,107.1042,1238.6,1.068,7.9072,3.446,2460966.381822768,9.91612,0.2906507347004683,False
2002AA29,24.2,0.025,0.025,2093-07-24,47727.64314291384,0.14854,0.01146,6.100906103852201,2461000.5,0.013,0.992621,10.7,106.3483,361.2,0.98,101.7755,1.006,2461062.13852641,298.5684,0.9966777408637874,False
2002AB2,23.2,0.06,0.13,2029-01-13,67439.33282501712,0.04916,0.04895,6.911139388612372,2461000.5,0.384,0.840968,13.1,103.0054,281.7,0.518,149.6192,1.164,2461103.785592136,227.99968,1.2779552715654952,False
2002AC9,21.2,0.16,0.3,2030-08-21,46725.40531914984,0.10684,0.02879,4.002672400611724,2461000.5,0.56,1.703156,2.3,2.4133,811.9,0.749,28.6393,2.657,2461154.3311609854,291.78707,0.44340436014287476,False
2002AD29,21.1,,,-,58860.1545920262,,0.24859,3.8360526467623774,2461000.5,0.474,1.754515,31.7,112.592,848.9,0.923,273.2043,2.586,2452204.2626250153,129.22385,0.4240782188714807,
2002AE29,24.8,0.029,0.07,2052-11-20,41213.06462883204,0.0766,0.0203,3.2679374492100677,2461000.5,0.609,2.364692,3.6,117.4703,1328.2,0.924,307.4058,3.805,2452249.76785703,205.42573,0.27104351754253875,False
2002AF29,19.0,,,-,26991.32694813054,,0.33707,2.836373536276202,2461000.5,0.607,3.279204,8.0,215.9038,2169.0,1.289,284.0053,5.269,2460892.954734354,17.85024,0.16597510373443983,
2002AH29,21.6,0.13,0.28,2077-02-24,70720.6309036308,0.17767,0.12013,3.2630480999734592,2461000.5,0.557,2.416546,11.4,117.6527,1372.1,1.069,36.1293,3.764,2460524.8126281626,124.88507,0.262371547263319,False
2002AJ69,21.4,,,-,83128.07884450824,,0.22047,5.118702593552836,2461000.5,0.418,1.197955,27.3,116.0064,478.9,0.697,227.0192,1.699,2460792.064942454,156.68034,0.7517226978492378,
2002AK14,21.8,0.12,0.26,2040-06-28,66158.99951530069,0.18363,0.08356,5.9555414000351785,2461000.5,0.106,1.016481,18.0,117.3543,374.3,0.909,222.3507,1.124,2461139.481352784,226.33652,0.9617953513224686,False
2002AL31,24.8,0.029,0.07,2030-06-17,30390.344914583628,0.11838,0.01249,5.3374783950931235,2461000.5,0.247,1.176263,7.6,297.6333,466.0,0.885,247.2051,1.467,2461206.8897752045,200.42082,0.7725321888412017,False
2002AN129,26.5,0.013,0.03,2036-05-04,42515.063928475916,0.01007,0.00207,3.881750023961831,2461000.5,0.522,1.809565,0.3,94.7208,889.1,0.865,74.0845,2.754,2452328.6042210124,271.53613,0.40490383533910695,True
2002AO11,23.4,0.1,0.1,2038-01-15,46606.41513240444,0.0824,0.00247,6.4808287895754,2461000.5,0.162,0.917191,13.1,294.9804,320.8,0.769,305.9474,1.066,2461041.0348070967,314.51767,1.1221945137157108,False
2002AQ2,18.9,0.55,0.55,2037-01-21,46345.48566656904,0.16431,0.09253,3.0671242221921373,2461000.5,0.602,2.674779,11.6,325.6166,1597.8,1.066,159.7865,4.284,2460288.326415554,160.45674,0.22530980097634248,False
2002AR4,19.9,,,-,45331.220517132235,,0.19893,2.912804044487535,2461000.5,0.623,2.996593,7.8,60.5833,1894.7,1.129,92.9721,4.864,2461853.066038806,198.00918,0.19000369451628227,
2002AS4,22.2,0.1,0.21,2034-12-28,117832.65934897657,0.15439,0.03565,4.742384089830805,2461000.5,0.794,1.235741,26.3,285.3827,501.8,0.255,42.6698,2.217,2460764.164180067,169.56737,0.7174172977281785,False
2002AT4,21.3,0.15,0.3,2053-03-17,19385.907953451984,0.04702,0.04068,3.859236657676547,2461000.5,0.447,1.866461,1.5,323.3578,931.4,1.033,203.1688,2.7,2460721.4069444975,107.87598,0.3865149237706678,False
2002AV,20.9,0.18,0.4,2036-10-14,92781.35135477496,0.10866,0.02006,3.1440263508097077,2461000.5,0.657,2.470596,2.8,123.6138,1418.4,0.847,286.0441,4.094,2460730.69575904,68.47792,0.25380710659898476,False
2002AY1,20.8,0.18,0.4,2035-01-08,83745.37179238284,0.06515,0.00768,7.2824062947723815,2461000.5,0.437,0.779161,29.9,287.837,251.2,0.439,323.8156,1.12,2460896.465995166,149.08667,1.4331210191082804,False
2002AY3,20.9,0.18,0.4,2043-01-15,42005.6830043136,0.10181,0.10116,4.110270839518823,2461000.5,0.35,1.669999,20.5,294.3486,788.3,1.085,179.2424,2.255,2460956.6090675555,20.04493,0.45667892934162124,False
2002AZ1,21.7,0.12,0.28,2039-02-23,81134.17745798304,0.19664,0.01553,3.397570137478509,2461000.5,0.667,2.118658,8.1,113.5827,1126.4,0.706,97.1495,3.531,2461374.639947491,239.98434,0.3196022727272727,False
2002BA1,21.6,0.13,0.28,2073-03-19,13633.920203243111,0.123,0.12919,3.642959978891155,2461000.5,0.457,2.061315,2.7,118.8153,1081.0,1.119,58.0597,3.004,2461006.704056125,357.93387,0.3330249768732655,False
2002BF25,22.6,0.152,0.152,2030-09-01,18646.832757388176,0.15081,0.01912,5.723598073049352,2461000.5,0.222,1.074585,6.3,305.7653,406.9,0.837,77.8857,1.313,2461155.0124040265,223.28804,0.8847382649299582,False
2002BG,20.6,0.2,0.4,2055-01-19,46830.941878366444,0.14198,0.14125,4.860290171358593,2461000.5,0.164,1.318526,23.1,115.4537,553.0,1.102,33.6441,1.535,2461180.0390736884,243.1227,0.650994575045208,False
2002BG25,21.0,0.17,0.4,2028-02-03,115752.9913667622,0.12886,0.05171,4.847268395330818,2461000.5,0.234,1.231983,48.8,316.5329,499.5,0.944,239.238,1.52,2460854.2335546077,105.42457,0.7207207207207207,False
2002BJ2,17.0,1.1,2.4,2042-09-29,79256.55305342845,0.09622,0.07841,3.392310157074327,2461000.5,0.654,2.04903,26.1,16.4173,1071.3,0.709,61.0083,3.389,2460767.7900809473,78.19817,0.3360403248389807,False
2002BM,24.3,0.04,0.08,2067-01-06,38260.49810146884,0.07248,0.01098,3.130871561105569,2461000.5,0.617,2.527821,12.2,295.9956,1468.0,0.969,171.558,4.087,2452284.4570156676,319.0489,0.2452316076294278,False
2002BM26,20.2,0.84,0.84,2064-02-22,59215.370401388514,0.12453,0.03004,3.860973738651038,2461000.5,0.445,1.8321,16.2,319.5809,905.8,1.017,180.5491,2.647,2461379.3070339574,209.44388,0.3974387281960698,False
2002BM5,22.4,0.09,0.19,2050-01-21,39647.81223783648,0.12201,0.12087,4.374369103301974,2461000.5,0.299,1.544877,14.7,308.8847,701.4,1.083,151.1001,2.007,2460690.6836063284,158.97632,0.5132591958939264,False
2002CA26,26.6,0.013,0.029,2050-01-23,54932.26664851056,0.10149,0.00263,3.178205954444325,2461000.5,0.67,2.397674,0.4,116.7126,1356.1,0.791,321.7353,4.005,2452272.7743474166,183.29141,0.2654671484403805,False
2002CB19,25.1,0.026,0.06,2034-01-29,92855.1372095358,0.10518,0.00186,4.903767283326809,2461000.5,0.452,1.282653,17.1,318.0161,530.6,0.703,88.7797,1.862,2460750.833225551,169.39518,0.6784771956275913,False
2002CB26,27.0,0.011,0.024,2051-02-16,80510.77475904743,0.13014,0.00115,3.507273445588644,2461000.5,0.724,1.950007,6.8,139.4811,994.6,0.539,265.8765,3.361,2452268.304956691,280.05101,0.36195455459481196,False
2002CC14,25.0,0.027,0.06,2028-02-13,73083.21197270617,0.12008,0.00961,7.050882465131076,2461000.5,0.403,0.820584,12.7,137.5445,271.5,0.49,218.2543,1.151,2460907.1644440903,123.87112,1.3259668508287292,False
2002CC26,24.4,0.03,0.08,2104-02-20,26944.685139580346,0.15166,0.06003,3.4097047642440366,2461000.5,0.539,2.257656,5.4,324.6512,1239.0,1.04,207.7677,3.475,2461027.1066466877,352.26952,0.29055690072639223,False
2002CN15,20.7,0.19,0.4,2026-10-25,131846.6996265222,0.14853,0.06164,4.649395799711896,2461000.5,0.696,1.324511,6.1,298.4905,556.8,0.402,332.245,2.247,2460735.058710884,171.62846,0.646551724137931,False
2002CP4,21.2,0.15,0.3,2069-01-12,30355.106599665214,0.16415,0.14602,4.016704710902211,2461000.5,0.38,1.747223,14.4,308.1617,843.6,1.083,139.4792,2.411,2460700.3567808005,128.0885,0.4267425320056899,False
2002CR11,20.5,0.21,0.5,2053-02-02,63616.225531983844,0.18893,0.16842,3.1348796500376443,2461000.5,0.59,2.487752,20.9,323.9613,1433.2,1.021,123.8783,3.955,2460886.011695293,28.75781,0.2511861568518002,False
2002CS11,21.7,,,-,,,0.21654,3.7009777670240362,2461000.5,0.405,2.017921,9.8,346.1637,1047.0,1.2,160.4451,2.836,2460699.8326125946,103.37946,0.3438395415472779,
2002CT46,20.8,0.16,0.16,2042-03-05,45848.82297291192,0.18835,0.13561,3.301696726607708,2461000.5,0.525,2.369935,15.7,157.2151,1332.6,1.126,356.9233,3.614,2461626.999977433,190.79719,0.270148581719946,False
2002CU46,21.3,0.15,0.3,2027-08-16,78436.09510855237,0.14153,0.09163,3.803820674991254,2461000.5,0.565,1.736255,32.2,144.9234,835.6,0.755,92.9976,2.717,2452388.419921778,109.97458,0.430828147438966,False
2002CV11,24.0,0.04,0.09,2035-01-27,25302.927557520146,0.08547,0.03397,4.305716659213118,2461000.5,0.395,1.555473,17.1,136.5058,708.6,0.941,314.4492,2.17,2452274.879822281,112.64736,0.5080440304826418,False
2002CV46,21.6,0.12,0.28,2061-02-17,76000.0312669806,0.17129,0.17012,4.493898970132584,2461000.5,0.198,1.416496,36.7,146.0132,615.8,1.136,29.288,1.697,2460972.2939729714,16.49011,0.5846053913608315,False
2002CW11,25.9,0.017,0.04,2027-04-16,20825.487915715836,0.11797,0.01053,6.812430674166384,2461000.5,0.225,0.864551,3.1,137.2602,293.6,0.67,210.4165,1.059,2461018.8600820904,337.44253,1.2261580381471389,False
2002CX58,22.2,0.13,0.13,2069-03-26,60746.149872957605,0.05386,0.04543,2.9563297406137408,2461000.5,0.644,2.85193,2.5,106.5656,1759.2,1.014,80.1331,4.69,2460944.663317592,11.42656,0.20463847203274216,False
2002CY9,19.5,0.3,0.7,2076-01-18,90748.47827921256,0.18044,0.00571,3.880889172767697,2461000.5,0.507,1.64671,42.0,305.2831,771.8,0.811,117.3768,2.482,2460747.9887315524,117.7766,0.46644208344130605,False
2002DC3,26.2,0.015,0.03,2033-03-30,40662.967269716646,0.19394,0.02564,4.105865448104368,2461000.5,0.403,1.699758,3.4,154.0397,809.4,1.015,355.3748,2.385,2452323.4818471707,257.23563,0.4447739065974796,False
2002DH2,20.4,0.23,0.5,2052-03-10,67581.94089963815,0.09676,0.07373,3.52256429681855,2461000.5,0.54,2.05299,20.9,345.2992,1074.4,0.945,232.1113,3.161,2460965.379910603,11.76736,0.3350707371556217,False
2002DO3,22.0,0.11,0.24,2035-03-21,85820.59386607463,0.06714,0.02996,3.831121847661667,2461000.5,0.499,1.860518,3.8,56.1017,926.9,0.932,165.748,2.789,2460729.3341851314,104.49452,0.3883914122343295,False
2002DQ3,24.0,0.04,0.09,2051-02-27,24737.03703795856,0.0688,0.04977,4.747068827318398,2461000.5,0.255,1.386723,5.1,340.487,596.5,1.034,160.4064,1.74,2461267.140824636,199.06895,0.6035205364626991,False
2002EA,22.5,0.08,0.19,2031-08-14,63318.979023364795,0.08414,0.03578,4.6907519160969855,2461000.5,0.423,1.37809,11.3,342.2544,590.9,0.795,263.0171,1.961,2452401.006194077,200.07948,0.6092401421560332,False
2002EC,23.5,0.05,0.12,2043-03-06,23731.745948578297,0.06487,0.04959,3.5190542981726805,2461000.5,0.517,2.151917,0.9,349.7141,1153.0,1.039,160.7081,3.265,2461541.599334504,191.17265,0.31222896790980054,False
2002EC3,21.3,0.15,0.3,2040-03-21,43883.69670242856,0.13783,0.05621,4.948451708644932,2461000.5,0.346,1.287325,13.9,355.2589,533.5,0.842,264.3002,1.733,2460953.810789264,31.50564,0.6747891283973758,False
2002EG116,21.6,,,-,,,0.31536,4.735592178058564,2461000.5,0.078,1.396689,12.2,158.128,602.9,1.288,50.6434,1.505,2460840.1250574905,95.76153,0.5971139492453144,
2002EM7,24.8,0.03,0.07,2026-06-26,67882.41499889808,0.11294,0.00067,6.434400903978048,2461000.5,0.363,0.920947,1.5,345.9643,322.8,0.586,58.8865,1.256,2460984.4499316253,17.9124,1.1152416356877324,True
2002EN7,21.4,0.14,0.3,2027-09-05,99110.50320923928,0.17138,0.06129,5.019615338980597,2461000.5,0.362,1.246726,22.1,350.2062,508.5,0.796,297.3306,1.698,2461101.1718002134,288.722,0.7079646017699115,False
2002ES11,21.8,0.12,0.26,2029-05-17,49373.4213027504,0.13853,0.12883,3.938722144312051,2461000.5,0.402,1.81786,6.2,343.4309,895.2,1.088,251.091,2.548,2461378.9719857653,207.79753,0.40214477211796246,False
2002ET11,20.5,,,-,31231.44492003972,,0.21997,3.3028645952248503,2461000.5,0.534,2.38973,10.9,160.1675,1349.3,1.114,81.579,3.665,2460565.233692558,116.12767,0.26680501000518786,
2002EU11,21.3,0.14,0.3,2039-04-20,71134.26895884384,0.12936,0.01432,3.157317135177908,2461000.5,0.688,2.393466,2.9,345.919,1352.5,0.747,274.8437,4.04,2452405.7308064057,130.79702,0.266173752310536,False
2002EV,23.2,0.06,0.14,2056-03-16,33702.342588895895,0.18237,0.04249,3.216582157631029,2461000.5,0.581,2.459471,10.4,156.2343,1408.8,1.031,353.3778,3.888,2460764.274406895,60.34356,0.25553662691652473,False
2002EV11,20.0,0.27,0.6,2072-03-07,88170.37836386652,0.11078,0.04437,3.0457705096864283,2461000.5,0.89,2.099795,11.6,183.5687,1111.4,0.232,218.1312,3.968,2461167.878310546,305.7827,0.32391578189670683,False
2002EW,20.8,0.19,0.4,2045-03-02,150700.7110427291,0.0661,0.06638,3.999559796932648,2461000.5,0.788,1.56308,6.7,15.7148,713.8,0.332,24.3452,2.794,2460857.0757054687,72.33621,0.5043429532081816,False
2002EW11,25.1,0.026,0.06,2030-07-22,35278.79586303816,0.05834,0.01269,4.399731407136672,2461000.5,0.429,1.51906,3.8,169.5731,683.9,0.868,66.9008,2.17,2452397.8313721484,207.749,0.5263927474777015,False
